IdBot;NomeBot;IdOrdem;Data;Stake;Odd;Tipo;PL;Selecao;IdSelecao
115;OVER 0.5 HT [2.02- 2.5];284077216280;2022-10-13T19:22:46.631Z;2;2.02;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];284077676783;2022-10-13T19:25:46.642Z;2;2.04;BACK;2.08;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];284077837617;2022-10-13T19:26:46.322Z;2;2.04;BACK;2.08;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];284079139232;2022-10-13T19:34:46.613Z;2;2.1;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];284080852339;2022-10-13T19:46:16.446Z;2;2.08;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];284085981618;2022-10-13T20:34:15.824Z;2;2.06;BACK;2.12;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];284090126459;2022-10-13T22:17:03.576Z;2;2.06;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];284090392868;2022-10-13T22:23:03.576Z;2;2.02;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];284090827644;2022-10-13T22:33:33.694Z;2;2.02;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];284092589051;2022-10-13T23:20:04.184Z;2;2.04;BACK;2.08;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];284095948002;2022-10-14T00:42:04.365Z;2;2.06;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];284096327733;2022-10-14T00:50:04.372Z;2;2.04;BACK;2.08;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];284096420487;2022-10-14T00:52:04.491Z;2;2.04;BACK;2.08;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];284097882838;2022-10-14T01:23:22.710Z;2;2.02;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];284172127642;2022-10-14T16:59:59.204Z;2;2.12;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];284175504228;2022-10-14T17:21:31.239Z;2;2.2;BACK;2.4;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];284186146891;2022-10-14T18:28:47.097Z;2;2.02;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];284189953538;2022-10-14T18:49:21.423Z;2;2.08;BACK;2.16;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];284194795750;2022-10-14T19:17:16.405Z;2;2.02;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];284200559176;2022-10-14T19:57:45.217Z;2;2.04;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];284209047310;2022-10-14T22:16:20.817Z;2;2.02;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];284209320388;2022-10-14T22:21:20.828Z;2;2.06;BACK;2.12;Over 0.5 Goals;5851483
