NomeBot;IdOrdem;Data;Odd;Stake;PLR
OVER 0.5 HT [1.48- 1.7];3,05E+11;29/04/2023;1.56;2;-2
OVER 0.5 HT [1.48- 1.7];3,05E+11;29/04/2023;1.69;2;-2
OVER 0.5 HT [1.48- 1.7];3,05E+11;29/04/2023;1.49;2;0.9163
OVER 0.5 HT [1.48- 1.7];3,05E+11;29/04/2023;1.51;2;0.9537
OVER 0.5 HT [1.48- 1.7];3,05E+11;29/04/2023;1.7;2;1.309
OVER 0.5 HT [1.48- 1.7];3,05E+11;30/04/2023;1.67;2;12.529
OVER 0.5 HT [1.48- 1.7];3,05E+11;30/04/2023;1.49;2;0.9163
OVER 0.5 HT [1.48- 1.7];3,06E+11;30/04/2023;1.51;2;0.9537
OVER 0.5 HT [1.48- 1.7];3,06E+11;30/04/2023;1.68;2;-2
OVER 0.5 HT [1.48- 1.7];3,06E+11;30/04/2023;1.69;2;12.903
OVER 0.5 HT [1.48- 1.7];3,06E+11;30/04/2023;1.63;2;11.781
OVER 0.5 HT [1.48- 1.7];3,06E+11;01/05/2023;1.72;2;-2
OVER 0.5 HT [1.48- 1.7];3,06E+11;02/05/2023;1.7;2;1.309
OVER 0.5 HT [1.48- 1.7];3,06E+11;03/05/2023;1.63;2;11.781
OVER 0.5 HT [1.48- 1.7];3,06E+11;03/05/2023;1.49;2;-2
OVER 0.5 HT [1.48- 1.7];3,06E+11;04/05/2023;1.58;2;10.846
OVER 0.5 HT [1.48- 1.7];3,06E+11;05/05/2023;1.51;2;0.9537
OVER 0.5 HT [1.48- 1.7];3,06E+11;06/05/2023;1.6;2;1.122
OVER 0.5 HT [1.48- 1.7];3,06E+11;06/05/2023;1.48;2;0.8976
OVER 0.5 HT [1.48- 1.7];3,06E+11;07/05/2023;1.64;2;11.968
OVER 0.5 HT [1.48- 1.7];3,07E+11;11/05/2023;1.64;2;11.968
OVER 0.5 HT [1.48- 1.7];3,07E+11;13/05/2023;1.64;2;-2
OVER 0.5 HT [1.48- 1.7];3,07E+11;13/05/2023;1.51;2;0.9537
