ID do Bot;Nome do Bot;ID da ordem;Data;Stake;Odd;Tipo;P/L;Seleção;ID da Seleção;Evento;ID do Evento;Mercado;ID do Mercado;Tipo do Mercado
33;OVER 0.5 HT [1.48- 1.7];278895717011;2022-08-30T07:54:21.120Z;2;1.51;BACK;1.02;Over 0.5 Goals;5851483;Nantong Zhiyun F.C v Beijing E G F.C;31701255;FIRST_HALF_GOALS_05;1.202755676;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];278939215713;2022-08-30T16:42:02.363Z;2;1.51;BACK;-2;Over 0.5 Goals;5851483;Sassuolo v AC Milan;31679871;FIRST_HALF_GOALS_05;1.202356144;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];278959135855;2022-08-30T18:56:33.851Z;2;1.5;BACK;1;Over 0.5 Goals;5851483;Roma v AC Monza;31680363;FIRST_HALF_GOALS_05;1.202365252;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];278959135485;2022-08-30T18:56:33.914Z;2;1.63;BACK;1.26;Over 0.5 Goals;5851483;Sheff Utd v Reading;31677952;FIRST_HALF_GOALS_05;1.202320303;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];278960034681;2022-08-30T19:01:05.048Z;2;1.69;BACK;-2;Over 0.5 Goals;5851483;Birmingham v Norwich;31677949;FIRST_HALF_GOALS_05;1.202320676;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];278967911566;2022-08-30T19:38:35.162Z;2;1.5;BACK;1;Over 0.5 Goals;5851483;Benfica v Pacos Ferreira;31683874;FIRST_HALF_GOALS_05;1.202425206;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];279001376633;2022-08-31T07:42:05.178Z;2;1.48;BACK;0.96;Over 0.5 Goals;5851483;Sichuan Jiuniu FC v Beijing Tech FC;31702527;FIRST_HALF_GOALS_05;1.202768311;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];279010189847;2022-08-31T10:14:07.761Z;2;1.6;BACK;1.2;Over 0.5 Goals;5851483;Kawasaki v Tosu;31692555;FIRST_HALF_GOALS_05;1.202566461;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];279053982597;2022-08-31T16:40:59.382Z;2;1.67;BACK;1.34;Over 0.5 Goals;5851483;Empoli v Verona;31680400;FIRST_HALF_GOALS_05;1.202366855;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];279054146829;2022-08-31T16:41:58.107Z;2;1.58;BACK;1.16;Over 0.5 Goals;5851483;Sampdoria v Lazio;31680362;FIRST_HALF_GOALS_05;1.202365373;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];279054146866;2022-08-31T16:41:58.132Z;2;1.6;BACK;1.2;Over 0.5 Goals;5851483;Udinese v Fiorentina;31680399;FIRST_HALF_GOALS_05;1.202366975;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];279077493719;2022-08-31T18:57:22.750Z;2;1.58;BACK;-2;Over 0.5 Goals;5851483;Sunderland v Rotherham;31677960;FIRST_HALF_GOALS_05;1.202319753;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];279077674896;2022-08-31T18:58:23.474Z;2;1.64;BACK;1.28;Over 0.5 Goals;5851483;Bristol City v Huddersfield;31677955;FIRST_HALF_GOALS_05;1.202319973;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];279077753971;2022-08-31T18:58:51.708Z;2;1.54;BACK;1.08;Over 0.5 Goals;5851483;Napoli v Lecce;31680427;FIRST_HALF_GOALS_05;1.202366375;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];279101173450;2022-08-31T23:33:52.490Z;2;1.51;BACK;1.02;Over 0.5 Goals;5851483;Philadelphia v Atlanta Utd;31682436;FIRST_HALF_GOALS_05;1.202411700;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];279102235253;2022-08-31T23:49:52.988Z;2;1.62;BACK;1.24;Over 0.5 Goals;5851483;CF Montreal v New York Red Bulls;31692332;FIRST_HALF_GOALS_05;1.202565209;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];279102341862;2022-08-31T23:51:23.226Z;2;1.57;BACK;-2;Over 0.5 Goals;5851483;New England v Chicago Fire;31692333;FIRST_HALF_GOALS_05;1.202565101;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];279102411647;2022-08-31T23:52:23.016Z;2;1.7;BACK;-2;Over 0.5 Goals;5851483;Columbus v Inter Miami CF;31692336;FIRST_HALF_GOALS_05;1.202564993;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];279102549667;2022-08-31T23:54:23.143Z;2;1.48;BACK;0.96;Over 0.5 Goals;5851483;Toronto FC v LA Galaxy;31692331;FIRST_HALF_GOALS_05;1.202565324;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];279104413619;2022-09-01T00:19:53.352Z;2;1.49;BACK;0.98;Over 0.5 Goals;5851483;New York City v DC Utd;31692518;FIRST_HALF_GOALS_05;1.202564768;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];279106039232;2022-09-01T00:40:24.276Z;2;1.67;BACK;1.34;Over 0.5 Goals;5851483;Ponte Preta v Bahia;31698769;FIRST_HALF_GOALS_05;1.202683870;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];279106843648;2022-09-01T00:48:53.584Z;2;1.53;BACK;1.06;Over 0.5 Goals;5851483;Nashville SC v Colorado;31682467;FIRST_HALF_GOALS_05;1.202411810;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];279110513497;2022-09-01T01:33:54.065Z;2;1.66;BACK;1.32;Over 0.5 Goals;5851483;Orlando City v Seattle Sounders;31692338;FIRST_HALF_GOALS_05;1.202564885;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];279181269041;2022-09-01T18:12:32.974Z;2;1.54;BACK;-2;Over 0.5 Goals;5851483;AZ Alkmaar v NEC Nijmegen;31692202;FIRST_HALF_GOALS_05;1.202563065;FIRST_HALF_GOALS_05
